,Bordeaux-style Red Blend,Cabernet Sauvignon,Chardonnay,Pinot Noir,Red Blend
3218,84.0,89.0,92.0,86.0,91.0
3219,84.0,87.0,92.0,86.0,91.0
3220,91.0,84.0,92.0,86.0,86.0
3221,87.0,87.0,92.0,86.0,93.0
3222,87.0,87.0,82.0,88.0,93.0
3223,84.0,87.0,81.0,88.0,87.0
3224,84.0,90.0,80.0,88.0,87.0
3225,90.0,90.0,87.0,93.0,87.0
3226,89.0,90.0,87.0,93.0,87.0
3227,87.0,86.0,87.0,93.0,87.0
3228,93.0,86.0,91.0,93.0,88.0
3229,92.0,84.0,87.0,93.0,88.0
3230,83.0,84.0,87.0,93.0,92.0
3231,83.0,84.0,88.0,93.0,92.0
3232,83.0,84.0,88.0,93.0,92.0
3233,87.0,89.0,88.0,85.0,92.0
3234,83.0,89.0,88.0,85.0,92.0
3235,83.0,89.0,88.0,85.0,92.0
3236,82.0,89.0,88.0,94.0,92.0
3237,82.0,92.0,88.0,94.0,92.0
3238,81.0,91.0,84.0,94.0,92.0
3239,91.0,87.0,84.0,94.0,91.0
3240,90.0,87.0,84.0,94.0,91.0
3241,93.0,84.0,89.0,94.0,86.0
3242,93.0,87.0,87.0,94.0,94.0
3243,83.0,87.0,87.0,94.0,88.0
3244,90.0,87.0,87.0,94.0,91.0
3245,90.0,86.0,87.0,88.0,91.0
3246,91.0,85.0,91.0,88.0,91.0
3247,91.0,85.0,91.0,90.0,91.0
3248,91.0,85.0,92.0,90.0,87.0
3249,90.0,85.0,92.0,90.0,87.0
3250,90.0,84.0,92.0,90.0,87.0
3251,89.0,83.0,91.0,90.0,87.0
3252,97.0,83.0,91.0,90.0,87.0
3253,90.0,83.0,92.0,89.0,92.0
3254,90.0,83.0,91.0,89.0,91.0
3255,88.0,83.0,80.0,89.0,91.0
3256,87.0,89.0,95.0,87.0,91.0
3257,87.0,89.0,87.0,85.0,91.0
3258,89.0,89.0,87.0,85.0,91.0
3259,89.0,83.0,87.0,85.0,91.0
3260,92.0,87.0,87.0,85.0,91.0
3261,97.0,87.0,87.0,88.0,91.0
3262,96.0,87.0,87.0,88.0,91.0
3263,95.0,87.0,86.0,88.0,89.0
3264,95.0,90.0,86.0,88.0,89.0
3265,95.0,85.0,88.0,93.0,93.0
3266,94.0,85.0,88.0,93.0,88.0
3267,94.0,85.0,87.0,93.0,88.0
3268,94.0,90.0,87.0,93.0,87.0
3269,94.0,83.0,87.0,93.0,91.0
3270,94.0,83.0,87.0,93.0,91.0
3271,94.0,83.0,87.0,93.0,91.0
3272,93.0,83.0,84.0,93.0,91.0
3273,93.0,83.0,83.0,93.0,86.0
3274,93.0,84.0,89.0,85.0,86.0
3275,93.0,83.0,87.0,85.0,86.0
3276,93.0,88.0,87.0,85.0,91.0
3277,93.0,89.0,91.0,85.0,91.0
3278,93.0,89.0,91.0,85.0,91.0
3279,93.0,82.0,91.0,94.0,91.0
3280,92.0,82.0,87.0,94.0,91.0
3281,92.0,87.0,87.0,94.0,91.0
3282,92.0,87.0,87.0,93.0,91.0
3283,92.0,87.0,87.0,93.0,91.0
3284,91.0,87.0,91.0,93.0,91.0
3285,91.0,87.0,91.0,93.0,92.0
3286,91.0,87.0,95.0,93.0,91.0
3287,91.0,90.0,87.0,88.0,88.0
3288,91.0,90.0,87.0,88.0,88.0
3289,91.0,85.0,87.0,88.0,88.0
3290,91.0,85.0,87.0,88.0,86.0
3291,90.0,85.0,82.0,90.0,89.0
3292,90.0,84.0,88.0,89.0,93.0
3293,90.0,84.0,88.0,89.0,93.0
3294,90.0,84.0,88.0,89.0,87.0
3295,87.0,90.0,87.0,89.0,91.0
3296,87.0,90.0,87.0,89.0,90.0
3297,90.0,82.0,87.0,87.0,90.0
3298,90.0,82.0,91.0,85.0,90.0
3299,90.0,81.0,87.0,85.0,86.0
3300,90.0,81.0,86.0,85.0,86.0
3301,90.0,81.0,91.0,90.0,91.0
3302,90.0,80.0,86.0,90.0,91.0
3303,90.0,86.0,86.0,90.0,91.0
3304,91.0,83.0,86.0,90.0,91.0
3305,89.0,83.0,87.0,92.0,91.0
3306,87.0,83.0,87.0,92.0,91.0
3307,90.0,88.0,87.0,92.0,90.0
3308,90.0,89.0,87.0,88.0,90.0
3309,90.0,88.0,81.0,88.0,90.0
3310,90.0,88.0,80.0,88.0,90.0
3311,90.0,88.0,80.0,92.0,92.0
3312,90.0,82.0,88.0,85.0,92.0
3313,90.0,82.0,88.0,85.0,92.0
3314,89.0,82.0,86.0,85.0,92.0
3315,86.0,87.0,86.0,93.0,87.0
3316,89.0,87.0,86.0,93.0,87.0
3317,89.0,87.0,91.0,93.0,90.0
3318,89.0,84.0,93.0,93.0,90.0
3319,89.0,84.0,93.0,93.0,90.0
3320,89.0,84.0,87.0,93.0,91.0
3321,89.0,84.0,87.0,93.0,90.0
3322,89.0,95.0,87.0,93.0,90.0
3323,88.0,94.0,87.0,93.0,90.0
3324,88.0,94.0,87.0,93.0,90.0
3325,88.0,94.0,87.0,93.0,90.0
3326,89.0,82.0,87.0,93.0,85.0
3327,89.0,82.0,87.0,93.0,88.0
3328,89.0,82.0,86.0,93.0,92.0
3329,89.0,82.0,86.0,93.0,90.0
3330,89.0,88.0,86.0,88.0,90.0
3331,89.0,88.0,95.0,88.0,90.0
3332,89.0,88.0,94.0,85.0,90.0
3333,87.0,81.0,88.0,85.0,90.0
3334,88.0,81.0,88.0,85.0,90.0
3335,88.0,90.0,88.0,85.0,85.0
3336,88.0,94.0,86.0,85.0,85.0
3337,88.0,86.0,90.0,90.0,85.0
3338,87.0,86.0,90.0,90.0,86.0
3339,87.0,89.0,90.0,90.0,86.0
3340,86.0,86.0,90.0,90.0,90.0
3341,88.0,86.0,90.0,90.0,90.0
3342,88.0,84.0,86.0,89.0,90.0
3343,88.0,93.0,86.0,89.0,90.0
3344,88.0,93.0,85.0,89.0,90.0
3345,87.0,93.0,92.0,92.0,88.0
3346,87.0,93.0,86.0,92.0,85.0
3347,87.0,93.0,86.0,92.0,85.0
3348,87.0,90.0,87.0,92.0,92.0
3349,84.0,87.0,87.0,88.0,91.0
3350,87.0,87.0,87.0,92.0,91.0
3351,87.0,95.0,87.0,92.0,91.0
3352,87.0,95.0,90.0,92.0,91.0
3353,87.0,94.0,90.0,92.0,91.0
3354,83.0,94.0,94.0,92.0,91.0
3355,86.0,94.0,94.0,92.0,91.0
3356,86.0,94.0,88.0,92.0,91.0
3357,82.0,94.0,88.0,92.0,91.0
3358,81.0,88.0,88.0,85.0,91.0
3359,81.0,88.0,88.0,93.0,88.0
3360,86.0,88.0,90.0,93.0,90.0
3361,85.0,92.0,90.0,93.0,90.0
3362,85.0,92.0,90.0,93.0,90.0
3363,85.0,92.0,86.0,93.0,90.0
3364,84.0,92.0,89.0,93.0,90.0
3365,92.0,92.0,89.0,93.0,90.0
3366,84.0,86.0,85.0,93.0,85.0
3367,84.0,86.0,85.0,93.0,90.0
3368,86.0,86.0,85.0,93.0,90.0
3369,84.0,89.0,85.0,93.0,90.0
3370,82.0,89.0,85.0,88.0,90.0
3371,86.0,89.0,85.0,88.0,90.0
3372,86.0,89.0,87.0,86.0,88.0
3373,86.0,84.0,87.0,86.0,85.0
3374,85.0,84.0,87.0,86.0,91.0
3375,90.0,83.0,90.0,89.0,91.0
3376,84.0,83.0,90.0,89.0,91.0
3377,83.0,83.0,90.0,89.0,88.0
3378,83.0,86.0,90.0,89.0,85.0
3379,82.0,86.0,90.0,89.0,93.0
3380,94.0,86.0,93.0,84.0,92.0
3381,93.0,92.0,93.0,89.0,89.0
3382,92.0,92.0,93.0,89.0,89.0
3383,92.0,92.0,88.0,89.0,89.0
3384,92.0,92.0,88.0,88.0,89.0
3385,90.0,92.0,88.0,88.0,89.0
3386,89.0,90.0,89.0,88.0,89.0
3387,89.0,89.0,85.0,88.0,88.0
3388,92.0,94.0,85.0,88.0,91.0
3389,97.0,94.0,85.0,88.0,91.0
3390,89.0,94.0,85.0,92.0,91.0
3391,91.0,93.0,85.0,92.0,91.0
3392,85.0,93.0,85.0,92.0,91.0
3393,93.0,93.0,92.0,92.0,91.0
3394,90.0,93.0,92.0,92.0,84.0
3395,93.0,93.0,87.0,92.0,88.0
3396,88.0,88.0,86.0,92.0,85.0
3397,88.0,88.0,86.0,92.0,85.0
3398,88.0,88.0,86.0,92.0,89.0
3399,90.0,88.0,85.0,85.0,89.0
3400,89.0,92.0,85.0,84.0,89.0
3401,89.0,92.0,85.0,92.0,89.0
3402,87.0,92.0,93.0,92.0,89.0
3403,96.0,92.0,93.0,92.0,90.0
3404,95.0,92.0,89.0,92.0,90.0
3405,94.0,86.0,89.0,92.0,90.0
3406,87.0,86.0,89.0,92.0,92.0
3407,94.0,89.0,89.0,88.0,92.0
3408,93.0,89.0,85.0,88.0,87.0
3409,87.0,86.0,84.0,88.0,84.0
3410,88.0,86.0,84.0,89.0,91.0
3411,88.0,93.0,92.0,89.0,91.0
3412,92.0,93.0,86.0,89.0,90.0
3413,92.0,93.0,86.0,89.0,90.0
3414,92.0,92.0,86.0,84.0,90.0
3415,92.0,92.0,86.0,84.0,90.0
3416,92.0,89.0,86.0,84.0,87.0
3417,92.0,92.0,86.0,84.0,87.0
3418,92.0,92.0,86.0,84.0,86.0
3419,92.0,92.0,85.0,88.0,85.0
3420,91.0,92.0,85.0,88.0,85.0
3421,91.0,87.0,85.0,88.0,89.0
3422,91.0,88.0,85.0,88.0,92.0
3423,91.0,86.0,85.0,88.0,92.0
3424,91.0,88.0,90.0,88.0,89.0
3425,91.0,88.0,93.0,92.0,89.0
3426,91.0,82.0,93.0,92.0,89.0
3427,91.0,82.0,93.0,92.0,89.0
3428,91.0,82.0,93.0,92.0,89.0
3429,90.0,92.0,93.0,92.0,87.0
3430,90.0,92.0,87.0,91.0,84.0
3431,90.0,91.0,87.0,91.0,84.0
3432,90.0,91.0,88.0,91.0,87.0
3433,90.0,88.0,85.0,91.0,90.0
3434,90.0,88.0,85.0,92.0,90.0
3435,90.0,88.0,85.0,92.0,86.0
3436,90.0,87.0,84.0,92.0,86.0
3437,90.0,87.0,84.0,92.0,84.0
3438,90.0,88.0,93.0,92.0,84.0
3439,90.0,88.0,93.0,88.0,84.0
3440,90.0,85.0,93.0,87.0,91.0
3441,90.0,88.0,86.0,87.0,89.0
3442,90.0,82.0,90.0,89.0,88.0
3443,90.0,80.0,88.0,89.0,88.0
3444,89.0,80.0,88.0,89.0,88.0
3445,89.0,86.0,88.0,89.0,88.0
3446,89.0,91.0,88.0,89.0,88.0
3447,89.0,91.0,84.0,84.0,88.0
3448,89.0,91.0,84.0,84.0,87.0
3449,89.0,91.0,84.0,84.0,84.0
3450,89.0,91.0,92.0,84.0,87.0
3451,89.0,91.0,84.0,84.0,90.0
3452,89.0,91.0,84.0,83.0,90.0
3453,89.0,91.0,83.0,83.0,86.0
3454,89.0,87.0,88.0,91.0,84.0
3455,89.0,87.0,86.0,91.0,84.0
3456,89.0,87.0,86.0,91.0,83.0
3457,89.0,87.0,86.0,87.0,89.0
3458,94.0,87.0,86.0,91.0,88.0
3459,89.0,87.0,86.0,91.0,88.0
3460,88.0,87.0,86.0,91.0,88.0
3461,88.0,87.0,90.0,91.0,88.0
3462,88.0,85.0,90.0,91.0,88.0
3463,92.0,85.0,88.0,91.0,83.0
3464,92.0,85.0,88.0,92.0,83.0
3465,92.0,85.0,84.0,92.0,83.0
3466,88.0,85.0,92.0,92.0,87.0
3467,88.0,85.0,92.0,92.0,87.0
3468,91.0,88.0,83.0,92.0,87.0
3469,88.0,88.0,83.0,92.0,90.0
3470,88.0,88.0,83.0,92.0,90.0
3471,88.0,85.0,83.0,92.0,90.0
3472,88.0,91.0,90.0,92.0,90.0
3473,91.0,90.0,86.0,92.0,90.0
3474,88.0,91.0,85.0,92.0,90.0
3475,90.0,91.0,85.0,87.0,85.0
3476,90.0,91.0,85.0,87.0,90.0
3477,89.0,86.0,85.0,87.0,83.0
3478,89.0,86.0,85.0,89.0,83.0
3479,89.0,86.0,85.0,89.0,82.0
3480,88.0,86.0,87.0,89.0,82.0
3481,88.0,87.0,87.0,88.0,84.0
3482,87.0,87.0,90.0,88.0,83.0
3483,86.0,87.0,92.0,91.0,88.0
3484,86.0,87.0,92.0,91.0,88.0
3485,84.0,87.0,83.0,91.0,88.0
3486,83.0,87.0,88.0,83.0,88.0
3487,88.0,87.0,88.0,82.0,88.0
3488,91.0,87.0,91.0,82.0,88.0
3489,92.0,87.0,91.0,91.0,88.0
3490,92.0,87.0,91.0,91.0,89.0
3491,92.0,88.0,83.0,91.0,82.0
3492,92.0,85.0,83.0,87.0,82.0
3493,92.0,85.0,82.0,92.0,87.0
3494,92.0,90.0,82.0,92.0,87.0
3495,92.0,90.0,82.0,92.0,87.0
3496,92.0,90.0,80.0,91.0,90.0
3497,92.0,90.0,85.0,91.0,90.0
3498,92.0,90.0,85.0,91.0,90.0
3499,92.0,90.0,85.0,91.0,85.0
3500,92.0,90.0,85.0,91.0,85.0
3501,92.0,90.0,85.0,87.0,85.0
3502,92.0,90.0,85.0,87.0,85.0
3503,92.0,90.0,85.0,89.0,82.0
3504,86.0,86.0,85.0,89.0,81.0
3505,86.0,87.0,87.0,89.0,83.0
3506,86.0,87.0,87.0,88.0,82.0
3507,87.0,85.0,87.0,88.0,82.0
3508,91.0,85.0,90.0,88.0,88.0
3509,92.0,85.0,87.0,82.0,88.0
3510,92.0,87.0,92.0,82.0,88.0
3511,92.0,87.0,92.0,91.0,88.0
3512,85.0,88.0,92.0,91.0,88.0
3513,85.0,88.0,88.0,87.0,82.0
3514,86.0,85.0,88.0,87.0,82.0
3515,86.0,85.0,88.0,91.0,81.0
3516,86.0,85.0,83.0,91.0,87.0
3517,92.0,90.0,83.0,91.0,87.0
3518,92.0,90.0,83.0,87.0,90.0
3519,92.0,90.0,83.0,89.0,89.0
3520,91.0,90.0,91.0,88.0,89.0
3521,90.0,90.0,90.0,88.0,89.0
3522,90.0,90.0,90.0,88.0,89.0
3523,92.0,86.0,90.0,88.0,87.0
3524,92.0,86.0,96.0,94.0,87.0
3525,92.0,90.0,95.0,94.0,84.0
3526,92.0,90.0,95.0,91.0,90.0
3527,92.0,90.0,85.0,90.0,90.0
3528,92.0,87.0,85.0,90.0,90.0
3529,92.0,84.0,85.0,90.0,94.0
3530,92.0,84.0,90.0,90.0,82.0
3531,92.0,84.0,89.0,90.0,81.0
3532,92.0,87.0,87.0,90.0,80.0
3533,91.0,87.0,87.0,90.0,88.0
3534,91.0,87.0,87.0,87.0,88.0
3535,91.0,87.0,87.0,87.0,87.0
3536,91.0,87.0,87.0,87.0,88.0
3537,91.0,88.0,92.0,83.0,80.0
3538,91.0,89.0,92.0,83.0,94.0
3539,91.0,89.0,92.0,83.0,89.0
3540,91.0,89.0,87.0,91.0,89.0
3541,86.0,90.0,87.0,91.0,89.0
3542,86.0,90.0,83.0,91.0,93.0
3543,92.0,90.0,82.0,91.0,87.0
3544,91.0,90.0,82.0,88.0,87.0
3545,91.0,90.0,82.0,88.0,87.0
3546,91.0,86.0,85.0,88.0,80.0
3547,91.0,90.0,85.0,88.0,88.0
3548,91.0,90.0,85.0,88.0,93.0
3549,87.0,90.0,90.0,88.0,92.0
3550,87.0,90.0,90.0,91.0,92.0
3551,90.0,90.0,87.0,91.0,86.0
3552,90.0,90.0,87.0,91.0,86.0
3553,90.0,87.0,87.0,91.0,89.0
3554,90.0,87.0,89.0,94.0,89.0
3555,91.0,87.0,87.0,90.0,89.0
3556,91.0,87.0,92.0,90.0,89.0
3557,91.0,86.0,82.0,90.0,83.0
3558,91.0,86.0,82.0,90.0,86.0
3559,91.0,86.0,82.0,87.0,93.0
3560,91.0,87.0,82.0,87.0,92.0
3561,91.0,84.0,82.0,88.0,92.0
3562,91.0,84.0,93.0,91.0,89.0
3563,91.0,84.0,93.0,91.0,93.0
3564,91.0,84.0,90.0,91.0,93.0
3565,91.0,89.0,84.0,91.0,88.0
3566,85.0,88.0,84.0,91.0,88.0
3567,85.0,88.0,84.0,91.0,88.0
3568,85.0,87.0,84.0,91.0,88.0
3569,91.0,87.0,87.0,91.0,87.0
3570,91.0,89.0,89.0,91.0,87.0
3571,91.0,89.0,89.0,91.0,92.0
3572,91.0,89.0,87.0,91.0,91.0
3573,91.0,87.0,87.0,87.0,91.0
3574,91.0,87.0,87.0,86.0,91.0
3575,91.0,90.0,87.0,88.0,86.0
3576,91.0,90.0,91.0,85.0,86.0
3577,91.0,86.0,81.0,84.0,89.0
3578,91.0,86.0,81.0,88.0,89.0
3579,91.0,86.0,81.0,88.0,92.0
3580,91.0,86.0,90.0,88.0,89.0
3581,91.0,86.0,84.0,82.0,92.0
3582,85.0,87.0,84.0,82.0,92.0
3583,85.0,87.0,83.0,87.0,87.0
3584,85.0,84.0,83.0,87.0,87.0
3585,85.0,83.0,86.0,87.0,87.0
3586,91.0,84.0,89.0,87.0,87.0
3587,91.0,84.0,88.0,87.0,87.0
3588,91.0,84.0,91.0,87.0,88.0
3589,87.0,88.0,91.0,91.0,86.0
3590,90.0,88.0,91.0,91.0,86.0
3591,86.0,88.0,91.0,91.0,88.0
3592,86.0,89.0,87.0,90.0,88.0
3593,91.0,89.0,87.0,90.0,82.0
3594,91.0,87.0,87.0,90.0,82.0
3595,91.0,89.0,87.0,90.0,82.0
3596,91.0,86.0,89.0,86.0,86.0
3597,91.0,86.0,95.0,86.0,89.0
3598,90.0,86.0,95.0,86.0,91.0
3599,85.0,87.0,95.0,85.0,91.0
3600,85.0,82.0,94.0,85.0,91.0
3601,85.0,82.0,94.0,85.0,88.0
3602,84.0,84.0,93.0,85.0,87.0
3603,84.0,84.0,92.0,85.0,87.0
3604,90.0,84.0,92.0,85.0,88.0
3605,90.0,84.0,89.0,85.0,88.0
3606,90.0,88.0,86.0,85.0,86.0
3607,87.0,88.0,86.0,85.0,86.0
3608,90.0,88.0,82.0,90.0,91.0
3609,90.0,87.0,82.0,90.0,91.0
3610,91.0,87.0,97.0,90.0,91.0
3611,91.0,87.0,96.0,90.0,91.0
3612,91.0,87.0,96.0,90.0,88.0
3613,91.0,88.0,88.0,90.0,91.0
3614,91.0,86.0,88.0,89.0,91.0
3615,91.0,86.0,91.0,89.0,87.0
3616,91.0,89.0,91.0,84.0,87.0
3617,91.0,89.0,91.0,84.0,86.0
3618,90.0,89.0,86.0,84.0,85.0
3619,90.0,85.0,86.0,88.0,85.0
3620,90.0,85.0,86.0,88.0,88.0
3621,90.0,85.0,93.0,82.0,88.0
3622,90.0,82.0,93.0,96.0,85.0
3623,90.0,87.0,93.0,95.0,85.0
3624,84.0,87.0,87.0,87.0,85.0
3625,84.0,87.0,87.0,87.0,85.0
3626,84.0,87.0,87.0,87.0,85.0
3627,84.0,87.0,88.0,90.0,91.0
3628,84.0,87.0,92.0,90.0,90.0
3629,84.0,88.0,92.0,90.0,91.0
3630,90.0,88.0,92.0,90.0,91.0
3631,90.0,87.0,95.0,90.0,91.0
3632,87.0,87.0,88.0,90.0,91.0
3633,87.0,86.0,88.0,90.0,90.0
3634,90.0,84.0,91.0,90.0,86.0
3635,90.0,84.0,91.0,90.0,86.0
3636,90.0,89.0,91.0,84.0,85.0
3637,90.0,89.0,91.0,84.0,85.0
3638,90.0,89.0,86.0,85.0,87.0
3639,90.0,89.0,86.0,85.0,87.0
3640,90.0,85.0,86.0,85.0,88.0
3641,90.0,87.0,86.0,86.0,88.0
3642,90.0,87.0,86.0,86.0,88.0
3643,90.0,97.0,88.0,90.0,90.0
3644,90.0,96.0,88.0,90.0,88.0
3645,90.0,82.0,87.0,90.0,90.0
3646,90.0,81.0,87.0,90.0,90.0
3647,90.0,81.0,87.0,89.0,90.0
3648,84.0,81.0,92.0,89.0,90.0
3649,84.0,97.0,92.0,89.0,87.0
3650,83.0,87.0,89.0,84.0,87.0
3651,83.0,87.0,86.0,88.0,85.0
3652,83.0,87.0,86.0,88.0,84.0
3653,83.0,88.0,94.0,95.0,87.0
3654,90.0,87.0,88.0,94.0,88.0
3655,90.0,84.0,91.0,94.0,88.0
3656,90.0,83.0,91.0,94.0,88.0
3657,90.0,83.0,86.0,94.0,88.0
3658,90.0,83.0,86.0,94.0,85.0
3659,89.0,86.0,86.0,94.0,85.0
3660,89.0,86.0,86.0,94.0,90.0
3661,89.0,86.0,86.0,86.0,90.0
3662,90.0,84.0,91.0,86.0,88.0
3663,90.0,84.0,92.0,84.0,86.0
3664,90.0,84.0,92.0,84.0,86.0
3665,90.0,87.0,92.0,90.0,86.0
3666,90.0,87.0,92.0,90.0,86.0
3667,90.0,89.0,88.0,90.0,86.0
3668,90.0,88.0,86.0,86.0,90.0
3669,90.0,95.0,86.0,86.0,84.0
3670,90.0,94.0,86.0,85.0,84.0
3671,90.0,94.0,86.0,85.0,88.0
3672,90.0,93.0,86.0,90.0,88.0
3673,94.0,96.0,86.0,90.0,87.0
3674,93.0,95.0,91.0,90.0,87.0
3675,90.0,95.0,91.0,89.0,89.0
3676,90.0,95.0,90.0,89.0,88.0
3677,90.0,95.0,86.0,89.0,87.0
3678,90.0,94.0,86.0,83.0,90.0
3679,90.0,94.0,85.0,83.0,86.0
3680,90.0,94.0,85.0,88.0,86.0
3681,83.0,94.0,85.0,88.0,86.0
3682,83.0,94.0,89.0,88.0,87.0
3683,83.0,87.0,88.0,88.0,87.0
3684,83.0,87.0,88.0,88.0,84.0
3685,83.0,87.0,87.0,88.0,89.0
3686,90.0,87.0,90.0,93.0,88.0
3687,90.0,88.0,86.0,93.0,87.0
3688,90.0,88.0,91.0,93.0,85.0
3689,90.0,88.0,90.0,93.0,85.0
3690,90.0,86.0,90.0,93.0,85.0
3691,90.0,86.0,85.0,93.0,87.0
3692,90.0,86.0,88.0,93.0,87.0
3693,90.0,86.0,88.0,93.0,87.0
3694,90.0,84.0,92.0,86.0,87.0
3695,89.0,82.0,92.0,86.0,90.0
3696,89.0,87.0,92.0,86.0,90.0
3697,89.0,87.0,92.0,84.0,90.0
3698,84.0,87.0,87.0,83.0,89.0
3699,93.0,87.0,87.0,86.0,86.0
3700,93.0,88.0,87.0,86.0,87.0
3701,93.0,88.0,87.0,86.0,83.0
3702,82.0,93.0,87.0,90.0,83.0
3703,82.0,93.0,90.0,90.0,88.0
3704,82.0,94.0,90.0,90.0,87.0
3705,86.0,93.0,90.0,90.0,87.0
3706,90.0,86.0,90.0,90.0,87.0
3707,90.0,86.0,90.0,90.0,87.0
3708,90.0,86.0,85.0,90.0,87.0
3709,90.0,86.0,85.0,90.0,85.0
3710,90.0,86.0,85.0,85.0,85.0
3711,90.0,88.0,85.0,89.0,89.0
3712,90.0,88.0,85.0,89.0,86.0
3713,90.0,86.0,86.0,89.0,87.0
3714,90.0,96.0,86.0,89.0,83.0
3715,90.0,96.0,90.0,82.0,83.0
3716,90.0,85.0,90.0,80.0,82.0
3717,90.0,85.0,88.0,88.0,84.0
3718,90.0,85.0,85.0,88.0,83.0
3719,90.0,82.0,92.0,88.0,87.0
3720,90.0,82.0,92.0,93.0,89.0
3721,90.0,82.0,91.0,92.0,88.0
3722,89.0,82.0,91.0,92.0,84.0
3723,93.0,81.0,88.0,83.0,86.0
3724,93.0,88.0,88.0,86.0,86.0
3725,92.0,88.0,87.0,85.0,89.0
3726,90.0,88.0,87.0,85.0,85.0
3727,90.0,88.0,87.0,90.0,85.0
3728,90.0,92.0,90.0,90.0,85.0
3729,90.0,92.0,90.0,90.0,87.0
3730,89.0,92.0,85.0,90.0,87.0
3731,89.0,92.0,85.0,90.0,87.0
3732,89.0,92.0,85.0,85.0,87.0
3733,81.0,92.0,85.0,85.0,81.0
3734,81.0,92.0,85.0,88.0,83.0
3735,95.0,92.0,85.0,88.0,87.0
3736,95.0,93.0,85.0,88.0,84.0
3737,94.0,93.0,85.0,89.0,89.0
3738,94.0,93.0,90.0,89.0,89.0
3739,93.0,93.0,90.0,89.0,85.0
3740,90.0,93.0,85.0,89.0,85.0
3741,90.0,93.0,85.0,89.0,87.0
3742,90.0,93.0,91.0,89.0,87.0
3743,90.0,92.0,91.0,88.0,87.0
3744,90.0,86.0,91.0,88.0,87.0
3745,89.0,86.0,88.0,88.0,87.0
3746,89.0,86.0,88.0,88.0,87.0
3747,89.0,86.0,87.0,88.0,96.0
3748,89.0,87.0,87.0,88.0,82.0
3749,89.0,87.0,87.0,88.0,81.0
3750,89.0,86.0,85.0,95.0,87.0
3751,92.0,86.0,85.0,95.0,87.0
3752,92.0,86.0,93.0,94.0,88.0
3753,92.0,86.0,93.0,88.0,87.0
3754,92.0,95.0,93.0,88.0,87.0
3755,89.0,95.0,93.0,88.0,87.0
3756,89.0,85.0,93.0,88.0,84.0
3757,89.0,85.0,93.0,88.0,86.0
3758,89.0,85.0,93.0,88.0,84.0
3759,93.0,85.0,90.0,87.0,84.0
3760,93.0,97.0,90.0,86.0,84.0
3761,93.0,95.0,90.0,86.0,87.0
3762,93.0,95.0,85.0,92.0,87.0
3763,92.0,94.0,85.0,92.0,89.0
3764,92.0,88.0,85.0,92.0,88.0
3765,92.0,88.0,85.0,92.0,88.0
3766,92.0,88.0,88.0,92.0,88.0
3767,92.0,92.0,91.0,92.0,88.0
3768,92.0,92.0,91.0,82.0,88.0
3769,92.0,92.0,85.0,82.0,88.0
3770,92.0,92.0,85.0,82.0,88.0
3771,91.0,86.0,88.0,85.0,95.0
3772,91.0,86.0,86.0,90.0,94.0
3773,91.0,85.0,85.0,90.0,86.0
3774,91.0,85.0,85.0,90.0,86.0
3775,91.0,87.0,85.0,90.0,82.0
3776,91.0,87.0,85.0,90.0,82.0
3777,91.0,86.0,84.0,90.0,86.0
3778,90.0,86.0,90.0,90.0,86.0
3779,90.0,94.0,92.0,90.0,86.0
3780,90.0,94.0,92.0,84.0,86.0
3781,90.0,94.0,92.0,88.0,86.0
3782,90.0,94.0,92.0,88.0,84.0
3783,90.0,94.0,87.0,88.0,83.0
3784,90.0,85.0,84.0,88.0,83.0
3785,90.0,85.0,84.0,88.0,87.0
3786,90.0,85.0,84.0,88.0,87.0
3787,90.0,94.0,88.0,88.0,87.0
3788,89.0,94.0,87.0,94.0,87.0
3789,90.0,94.0,86.0,94.0,87.0
3790,90.0,94.0,86.0,94.0,88.0
3791,90.0,91.0,86.0,94.0,88.0
3792,90.0,92.0,86.0,94.0,88.0
3793,90.0,92.0,86.0,94.0,93.0
3794,90.0,92.0,84.0,94.0,93.0
3795,90.0,92.0,85.0,94.0,93.0
3796,90.0,85.0,84.0,94.0,88.0
3797,90.0,85.0,90.0,87.0,86.0
3798,90.0,85.0,92.0,87.0,86.0
3799,90.0,85.0,92.0,87.0,86.0
3800,89.0,85.0,92.0,87.0,86.0
3801,89.0,87.0,92.0,87.0,81.0
3802,89.0,85.0,87.0,87.0,86.0
3803,89.0,85.0,87.0,87.0,85.0
3804,89.0,85.0,90.0,86.0,85.0
3805,89.0,86.0,90.0,86.0,81.0
3806,89.0,94.0,86.0,86.0,88.0
3807,89.0,94.0,86.0,86.0,88.0
3808,89.0,94.0,86.0,92.0,92.0
3809,89.0,93.0,86.0,92.0,93.0
3810,89.0,93.0,86.0,92.0,92.0
3811,84.0,93.0,84.0,92.0,86.0
3812,89.0,93.0,84.0,81.0,86.0
3813,89.0,93.0,84.0,99.0,86.0
3814,89.0,91.0,84.0,85.0,86.0
3815,89.0,91.0,84.0,85.0,86.0
3816,89.0,91.0,92.0,85.0,85.0
3817,89.0,87.0,92.0,84.0,95.0
3818,89.0,87.0,92.0,84.0,88.0
3819,89.0,92.0,91.0,84.0,88.0
3820,88.0,92.0,88.0,90.0,88.0
3821,88.0,91.0,88.0,90.0,88.0
3822,88.0,91.0,87.0,90.0,91.0
3823,88.0,91.0,87.0,89.0,92.0
